Annotation,Feature,Classifier,Metric Score,Performance,Classifier Time
Bats,mfcc,DecisionTreeClassifier,roc_auc,0.5644053241734651,0.13
Bats,mfcc,DecisionTreeClassifier,roc_auc,0.6672391584370974,0.13
Bats,mfcc,RandomForestClassifier,f1,0.1739130434782609,1.54
Bats,mfcc,RandomForestClassifier,f1,0.10526315789473684,1.54
Bats,mfcc,RandomForestClassifier,f1,0.2,1.54
Bats,mfcc,RandomForestClassifier,f1,0.0909090909090909,1.54
Bats,mfcc,RandomForestClassifier,f1,0.19047619047619047,1.54
Bats,mfcc,RandomForestClassifier,balanced_accuracy,0.5443307757885762,1.54
Bats,mfcc,RandomForestClassifier,balanced_accuracy,0.5257885763000852,1.54
Bats,mfcc,RandomForestClassifier,balanced_accuracy,0.5551738943752683,1.54
Bats,mfcc,RandomForestClassifier,balanced_accuracy,0.514813224559897,1.54
Bats,mfcc,RandomForestClassifier,balanced_accuracy,0.551524259338772,1.54
Bats,mfcc,RandomForestClassifier,roc_auc,0.8525149190110827,1.54
Bats,mfcc,RandomForestClassifier,roc_auc,0.8312020460358056,1.54
Bats,mfcc,RandomForestClassifier,roc_auc,0.7258480034349506,1.54
Bats,mfcc,RandomForestClassifier,roc_auc,0.8387720051524259,1.54
Bats,mfcc,RandomForestClassifier,roc_auc,0.8576642335766423,1.54
Bats,mfcc,GradientBoostingClassifier,f1,0.1739130434782609,2.23
Bats,mfcc,GradientBoostingClassifier,f1,0.3478260869565218,2.23
Bats,mfcc,GradientBoostingClassifier,f1,0.0909090909090909,2.23
Bats,mfcc,GradientBoostingClassifier,f1,0.1739130434782609,2.23
Bats,mfcc,GradientBoostingClassifier,f1,0.3636363636363636,2.23
Bats,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5443307757885762,2.23
Bats,mfcc,GradientBoostingClassifier,balanced_accuracy,0.6104006820119352,2.23
Bats,mfcc,GradientBoostingClassifier,balanced_accuracy,0.514813224559897,2.23
Bats,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5442249892657793,2.23
Bats,mfcc,GradientBoostingClassifier,balanced_accuracy,0.613997423787033,2.23
Bats,mfcc,GradientBoostingClassifier,roc_auc,0.861466325660699,2.23
Bats,mfcc,GradientBoostingClassifier,roc_auc,0.7975277067348678,2.23
Bats,mfcc,GradientBoostingClassifier,roc_auc,0.736152855302705,2.23
Bats,mfcc,GradientBoostingClassifier,roc_auc,0.8578789179905539,2.23
Bats,mfcc,GradientBoostingClassifier,roc_auc,0.8303993130098755,2.23
Anthrophony,mfcc,LinearSVC,f1,0.1111111111111111,0.31
Anthrophony,mfcc,LinearSVC,f1,0.0,0.31
Anthrophony,mfcc,LinearSVC,f1,0.0,0.31
Anthrophony,mfcc,LinearSVC,f1,0.0,0.31
Anthrophony,mfcc,LinearSVC,f1,0.0,0.31
Anthrophony,mfcc,LinearSVC,balanced_accuracy,0.5261904761904762,0.31
Anthrophony,mfcc,LinearSVC,balanced_accuracy,0.5,0.31
Anthrophony,mfcc,LinearSVC,balanced_accuracy,0.49642857142857144,0.31
Anthrophony,mfcc,LinearSVC,balanced_accuracy,0.5,0.31
Anthrophony,mfcc,LinearSVC,balanced_accuracy,0.5,0.31
Anthrophony,mfcc,LinearSVC,roc_auc,0.6504761904761904,0.31
Anthrophony,mfcc,LinearSVC,roc_auc,0.6604761904761904,0.31
Anthrophony,mfcc,LinearSVC,roc_auc,0.6494897959183673,0.31
Anthrophony,mfcc,LinearSVC,roc_auc,0.663265306122449,0.31
Anthrophony,mfcc,LinearSVC,roc_auc,0.8290167865707434,0.31
Anthrophony,mfcc,SGDClassifier,f1,0.18543046357615892,0.1
Anthrophony,mfcc,SGDClassifier,f1,0.21333333333333335,0.1
Anthrophony,mfcc,SGDClassifier,f1,0.09523809523809523,0.1
Anthrophony,mfcc,SGDClassifier,f1,0.23728813559322035,0.1
Anthrophony,mfcc,SGDClassifier,f1,0.19354838709677416,0.1
Anthrophony,mfcc,SGDClassifier,balanced_accuracy,0.530952380952381,0.1
Anthrophony,mfcc,SGDClassifier,balanced_accuracy,0.5809523809523809,0.1
Anthrophony,mfcc,SGDClassifier,balanced_accuracy,0.5142857142857143,0.1
Anthrophony,mfcc,SGDClassifier,balanced_accuracy,0.6785714285714286,0.1
Anthrophony,mfcc,SGDClassifier,balanced_accuracy,0.5503597122302158,0.1
Anthrophony,mfcc,SGDClassifier,roc_auc,0.6847619047619048,0.1
Anthrophony,mfcc,SGDClassifier,roc_auc,0.6857142857142857,0.1
Anthrophony,mfcc,SGDClassifier,roc_auc,0.7316326530612245,0.1
Anthrophony,mfcc,SGDClassifier,roc_auc,0.7979591836734694,0.1
Anthrophony,mfcc,SGDClassifier,roc_auc,0.7805755395683454,0.1
Anthrophony,mfcc,SVC,f1,0.25,0.24
Anthrophony,mfcc,SVC,f1,0.2095238095238095,0.24
Anthrophony,mfcc,SVC,f1,0.23214285714285715,0.24
Anthrophony,mfcc,SVC,f1,0.2696629213483146,0.24
Anthrophony,mfcc,SVC,f1,0.20512820512820512,0.24
Anthrophony,mfcc,SVC,balanced_accuracy,0.6535714285714286,0.24
Anthrophony,mfcc,SVC,balanced_accuracy,0.5845238095238094,0.24
Anthrophony,mfcc,SVC,balanced_accuracy,0.6607142857142857,0.24
Anthrophony,mfcc,SVC,balanced_accuracy,0.7035714285714285,0.24
Anthrophony,mfcc,SVC,balanced_accuracy,0.5762589928057554,0.24
Anthrophony,mfcc,SVC,roc_auc,0.6499999999999999,0.24
Anthrophony,mfcc,SVC,roc_auc,0.6404761904761904,0.24
Anthrophony,mfcc,SVC,roc_auc,0.7091836734693877,0.24
Anthrophony,mfcc,SVC,roc_auc,0.786734693877551,0.24
Anthrophony,mfcc,SVC,roc_auc,0.6635491606714629,0.24
Anthrophony,mfcc,LogisticRegression,f1,0.25352112676056343,0.24
Anthrophony,mfcc,LogisticRegression,f1,0.22580645161290325,0.24
Anthrophony,mfcc,LogisticRegression,f1,0.29729729729729726,0.24
Anthrophony,mfcc,LogisticRegression,f1,0.3404255319148936,0.24
Anthrophony,mfcc,LogisticRegression,f1,0.32352941176470584,0.24
Anthrophony,mfcc,LogisticRegression,balanced_accuracy,0.6321428571428571,0.24
Anthrophony,mfcc,LogisticRegression,balanced_accuracy,0.5904761904761905,0.24
Anthrophony,mfcc,LogisticRegression,balanced_accuracy,0.7178571428571429,0.24
Anthrophony,mfcc,LogisticRegression,balanced_accuracy,0.6964285714285714,0.24
Anthrophony,mfcc,LogisticRegression,balanced_accuracy,0.7155875299760192,0.24
Anthrophony,mfcc,LogisticRegression,roc_auc,0.6595238095238095,0.24
Anthrophony,mfcc,LogisticRegression,roc_auc,0.7,0.24
Anthrophony,mfcc,LogisticRegression,roc_auc,0.7183673469387755,0.24
Anthrophony,mfcc,LogisticRegression,roc_auc,0.8178571428571428,0.24
Anthrophony,mfcc,LogisticRegression,roc_auc,0.8184652278177458,0.24
Anthrophony,mfcc,DecisionTreeClassifier,f1,0.16,0.12
Anthrophony,mfcc,DecisionTreeClassifier,f1,0.21428571428571427,0.12
Anthrophony,mfcc,DecisionTreeClassifier,f1,0.1935483870967742,0.12
Anthrophony,mfcc,DecisionTreeClassifier,f1,0.2758620689655172,0.12
Anthrophony,mfcc,DecisionTreeClassifier,f1,0.23529411764705882,0.12
Anthrophony,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5380952380952381,0.12
Anthrophony,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5642857142857143,0.12
Anthrophony,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5571428571428572,0.12
Anthrophony,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6035714285714285,0.12
Anthrophony,mfcc,DecisionTreeClassifier,balanced_accuracy,0.5793764988009592,0.12
Anthrophony,mfcc,DecisionTreeClassifier,roc_auc,0.5380952380952381,0.12
Anthrophony,mfcc,DecisionTreeClassifier,roc_auc,0.5642857142857143,0.12
Anthrophony,mfcc,DecisionTreeClassifier,roc_auc,0.557142857142857,0.12
Anthrophony,mfcc,DecisionTreeClassifier,roc_auc,0.6007653061224489,0.12
Anthrophony,mfcc,DecisionTreeClassifier,roc_auc,0.5793764988009592,0.12
Anthrophony,mfcc,RandomForestClassifier,f1,0.0,1.54
Anthrophony,mfcc,RandomForestClassifier,f1,0.125,1.54
Anthrophony,mfcc,RandomForestClassifier,f1,0.13333333333333333,1.54
Anthrophony,mfcc,RandomForestClassifier,f1,0.0,1.54
Anthrophony,mfcc,RandomForestClassifier,f1,0.0,1.54
Anthrophony,mfcc,RandomForestClassifier,balanced_accuracy,0.49642857142857144,1.54
Anthrophony,mfcc,RandomForestClassifier,balanced_accuracy,0.5333333333333333,1.54
Anthrophony,mfcc,RandomForestClassifier,balanced_accuracy,0.5357142857142857,1.54
Anthrophony,mfcc,RandomForestClassifier,balanced_accuracy,0.49642857142857144,1.54
Anthrophony,mfcc,RandomForestClassifier,balanced_accuracy,0.49640287769784175,1.54
Anthrophony,mfcc,RandomForestClassifier,roc_auc,0.7333333333333333,1.54
Anthrophony,mfcc,RandomForestClassifier,roc_auc,0.6828571428571428,1.54
Anthrophony,mfcc,RandomForestClassifier,roc_auc,0.6737244897959184,1.54
Anthrophony,mfcc,RandomForestClassifier,roc_auc,0.8471938775510204,1.54
Anthrophony,mfcc,RandomForestClassifier,roc_auc,0.6419664268585131,1.54
Anthrophony,mfcc,GradientBoostingClassifier,f1,0.0,2.21
Anthrophony,mfcc,GradientBoostingClassifier,f1,0.09090909090909091,2.21
Anthrophony,mfcc,GradientBoostingClassifier,f1,0.1,2.21
Anthrophony,mfcc,GradientBoostingClassifier,f1,0.22222222222222224,2.21
Anthrophony,mfcc,GradientBoostingClassifier,f1,0.3,2.21
Anthrophony,mfcc,GradientBoostingClassifier,balanced_accuracy,0.4928571428571429,2.21
Anthrophony,mfcc,GradientBoostingClassifier,balanced_accuracy,0.511904761904762,2.21
Anthrophony,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5178571428571429,2.21
Anthrophony,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5642857142857143,2.21
Anthrophony,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5928057553956835,2.21
Anthrophony,mfcc,GradientBoostingClassifier,roc_auc,0.7585714285714286,2.21
Anthrophony,mfcc,GradientBoostingClassifier,roc_auc,0.671904761904762,2.21
Anthrophony,mfcc,GradientBoostingClassifier,roc_auc,0.6525510204081633,2.21
Anthrophony,mfcc,GradientBoostingClassifier,roc_auc,0.7948979591836735,2.21
Anthrophony,mfcc,GradientBoostingClassifier,roc_auc,0.7148681055155875,2.21
Amphibian,mfcc,LinearSVC,f1,0.0813008130081301,0.2
Amphibian,mfcc,LinearSVC,f1,0.33333333333333337,0.2
Amphibian,mfcc,LinearSVC,f1,0.0,0.2
Amphibian,mfcc,LinearSVC,f1,0.0,0.2
Amphibian,mfcc,LinearSVC,f1,0.07142857142857142,0.2
Amphibian,mfcc,LinearSVC,balanced_accuracy,0.6233333333333333,0.2
Amphibian,mfcc,LinearSVC,balanced_accuracy,0.6,0.2
Amphibian,mfcc,LinearSVC,balanced_accuracy,0.49,0.2
Amphibian,mfcc,LinearSVC,balanced_accuracy,0.5,0.2
Amphibian,mfcc,LinearSVC,balanced_accuracy,0.5637583892617449,0.2
Amphibian,mfcc,LinearSVC,roc_auc,0.9079999999999999,0.2
Amphibian,mfcc,LinearSVC,roc_auc,0.37866666666666665,0.2
Amphibian,mfcc,LinearSVC,roc_auc,0.93,0.2
Amphibian,mfcc,LinearSVC,roc_auc,0.840268456375839,0.2
Amphibian,mfcc,LinearSVC,roc_auc,0.6966442953020134,0.2
Amphibian,mfcc,SGDClassifier,f1,0.18867924528301885,0.09
Amphibian,mfcc,SGDClassifier,f1,0.06779661016949153,0.09
Amphibian,mfcc,SGDClassifier,f1,0.053691275167785234,0.09
Amphibian,mfcc,SGDClassifier,f1,0.18181818181818182,0.09
Amphibian,mfcc,SGDClassifier,f1,0.1,0.09
Amphibian,mfcc,SGDClassifier,balanced_accuracy,0.8566666666666667,0.09
Amphibian,mfcc,SGDClassifier,balanced_accuracy,0.5266666666666666,0.09
Amphibian,mfcc,SGDClassifier,balanced_accuracy,0.53,0.09
Amphibian,mfcc,SGDClassifier,balanced_accuracy,0.848993288590604,0.09
Amphibian,mfcc,SGDClassifier,balanced_accuracy,0.553020134228188,0.09
Amphibian,mfcc,SGDClassifier,roc_auc,0.8666666666666667,0.09
Amphibian,mfcc,SGDClassifier,roc_auc,0.5866666666666667,0.09
Amphibian,mfcc,SGDClassifier,roc_auc,0.795,0.09
Amphibian,mfcc,SGDClassifier,roc_auc,0.9167785234899328,0.09
Amphibian,mfcc,SGDClassifier,roc_auc,0.6684563758389263,0.09
Amphibian,mfcc,SVC,f1,0.1515151515151515,0.23
Amphibian,mfcc,SVC,f1,0.07692307692307691,0.23
Amphibian,mfcc,SVC,f1,0.13114754098360656,0.23
Amphibian,mfcc,SVC,f1,0.13559322033898305,0.23
Amphibian,mfcc,SVC,f1,0.048780487804878044,0.23
Amphibian,mfcc,SVC,balanced_accuracy,0.8133333333333334,0.23
Amphibian,mfcc,SVC,balanced_accuracy,0.55,0.23
Amphibian,mfcc,SVC,balanced_accuracy,0.8233333333333333,0.23
Amphibian,mfcc,SVC,balanced_accuracy,0.7322147651006712,0.23
Amphibian,mfcc,SVC,balanced_accuracy,0.4825503355704698,0.23
Amphibian,mfcc,SVC,roc_auc,0.8453333333333333,0.23
Amphibian,mfcc,SVC,roc_auc,0.5786666666666667,0.23
Amphibian,mfcc,SVC,roc_auc,0.8999999999999999,0.23
Amphibian,mfcc,SVC,roc_auc,0.8617449664429531,0.23
Amphibian,mfcc,SVC,roc_auc,0.6335570469798657,0.23
Amphibian,mfcc,LogisticRegression,f1,0.163265306122449,0.23
Amphibian,mfcc,LogisticRegression,f1,0.0,0.23
Amphibian,mfcc,LogisticRegression,f1,0.054421768707483,0.23
Amphibian,mfcc,LogisticRegression,f1,0.21739130434782605,0.23
Amphibian,mfcc,LogisticRegression,f1,0.08,0.23
Amphibian,mfcc,LogisticRegression,balanced_accuracy,0.7666666666666666,0.23
Amphibian,mfcc,LogisticRegression,balanced_accuracy,0.5,0.23
Amphibian,mfcc,LogisticRegression,balanced_accuracy,0.5366666666666666,0.23
Amphibian,mfcc,LogisticRegression,balanced_accuracy,0.8791946308724832,0.23
Amphibian,mfcc,LogisticRegression,balanced_accuracy,0.5751677852348993,0.23
Amphibian,mfcc,LogisticRegression,roc_auc,0.844,0.23
Amphibian,mfcc,LogisticRegression,roc_auc,0.4733333333333334,0.23
Amphibian,mfcc,LogisticRegression,roc_auc,0.8366666666666667,0.23
Amphibian,mfcc,LogisticRegression,roc_auc,0.9395973154362416,0.23
Amphibian,mfcc,LogisticRegression,roc_auc,0.6778523489932886,0.23
Amphibian,mfcc,DecisionTreeClassifier,f1,0.16666666666666666,0.1
Amphibian,mfcc,DecisionTreeClassifier,f1,0.0,0.1
Amphibian,mfcc,DecisionTreeClassifier,f1,0.30769230769230765,0.1
Amphibian,mfcc,DecisionTreeClassifier,f1,0.3636363636363636,0.1
Amphibian,mfcc,DecisionTreeClassifier,f1,0.0,0.1
Amphibian,mfcc,DecisionTreeClassifier,balanced_accuracy,0.58,0.1
Amphibian,mfcc,DecisionTreeClassifier,balanced_accuracy,0.4866666666666667,0.1
Amphibian,mfcc,DecisionTreeClassifier,balanced_accuracy,0.7266666666666667,0.1
Amphibian,mfcc,DecisionTreeClassifier,balanced_accuracy,0.6865771812080537,0.1
Amphibian,mfcc,DecisionTreeClassifier,balanced_accuracy,0.49328859060402686,0.1
Amphibian,mfcc,DecisionTreeClassifier,roc_auc,0.58,0.1
Amphibian,mfcc,DecisionTreeClassifier,roc_auc,0.4866666666666667,0.1
Amphibian,mfcc,DecisionTreeClassifier,roc_auc,0.7283333333333334,0.1
Amphibian,mfcc,DecisionTreeClassifier,roc_auc,0.6879194630872483,0.1
Amphibian,mfcc,DecisionTreeClassifier,roc_auc,0.49328859060402686,0.1
Amphibian,mfcc,RandomForestClassifier,f1,0.0,1.29
Amphibian,mfcc,RandomForestClassifier,f1,0.0,1.29
Amphibian,mfcc,RandomForestClassifier,f1,0.0,1.29
Amphibian,mfcc,RandomForestClassifier,f1,0.0,1.29
Amphibian,mfcc,RandomForestClassifier,f1,0.0,1.29
Amphibian,mfcc,RandomForestClassifier,balanced_accuracy,0.5,1.29
Amphibian,mfcc,RandomForestClassifier,balanced_accuracy,0.5,1.29
Amphibian,mfcc,RandomForestClassifier,balanced_accuracy,0.49666666666666665,1.29
Amphibian,mfcc,RandomForestClassifier,balanced_accuracy,0.4966442953020134,1.29
Amphibian,mfcc,RandomForestClassifier,balanced_accuracy,0.5,1.29
Amphibian,mfcc,RandomForestClassifier,roc_auc,0.7393333333333333,1.29
Amphibian,mfcc,RandomForestClassifier,roc_auc,0.5,1.29
Amphibian,mfcc,RandomForestClassifier,roc_auc,0.9,1.29
Amphibian,mfcc,RandomForestClassifier,roc_auc,0.9,1.29
Amphibian,mfcc,RandomForestClassifier,roc_auc,0.7093959731543624,1.29
Amphibian,mfcc,GradientBoostingClassifier,f1,0.0,2.2
Amphibian,mfcc,GradientBoostingClassifier,f1,0.33333333333333337,2.2
Amphibian,mfcc,GradientBoostingClassifier,f1,0.0,2.2
Amphibian,mfcc,GradientBoostingClassifier,f1,0.0,2.2
Amphibian,mfcc,GradientBoostingClassifier,f1,0.0,2.2
Amphibian,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5,2.2
Amphibian,mfcc,GradientBoostingClassifier,balanced_accuracy,0.6,2.2
Amphibian,mfcc,GradientBoostingClassifier,balanced_accuracy,0.49666666666666665,2.2
Amphibian,mfcc,GradientBoostingClassifier,balanced_accuracy,0.5,2.2
Amphibian,mfcc,GradientBoostingClassifier,balanced_accuracy,0.4899328859060403,2.2
Amphibian,mfcc,GradientBoostingClassifier,roc_auc,0.7573333333333333,2.2
Amphibian,mfcc,GradientBoostingClassifier,roc_auc,0.6066666666666667,2.2
Amphibian,mfcc,GradientBoostingClassifier,roc_auc,0.8524999999999999,2.2
Amphibian,mfcc,GradientBoostingClassifier,roc_auc,0.9476510067114093,2.2
Amphibian,mfcc,GradientBoostingClassifier,roc_auc,0.4832214765100671,2.2
Rain,shp,LinearSVC,f1,0.7297297297297297,0.08
Rain,shp,LinearSVC,f1,0.7435897435897436,0.08
Rain,shp,LinearSVC,f1,0.75,0.08
Rain,shp,LinearSVC,f1,0.7042253521126761,0.08
Rain,shp,LinearSVC,f1,0.835820895522388,0.08
Rain,shp,LinearSVC,balanced_accuracy,0.8940886699507389,0.08
Rain,shp,LinearSVC,balanced_accuracy,0.9206349206349207,0.08
Rain,shp,LinearSVC,balanced_accuracy,0.9146825396825398,0.08
Rain,shp,LinearSVC,balanced_accuracy,0.875,0.08
Rain,shp,LinearSVC,balanced_accuracy,0.9563492063492063,0.08
Rain,shp,LinearSVC,roc_auc,0.9326765188834154,0.08
Rain,shp,LinearSVC,roc_auc,0.9501915708812261,0.08
Rain,shp,LinearSVC,roc_auc,0.9543650793650794,0.08
Rain,shp,LinearSVC,roc_auc,0.9336734693877552,0.08
Rain,shp,LinearSVC,roc_auc,0.9801587301587302,0.08
Rain,shp,SGDClassifier,f1,0.5087719298245613,0.08
Rain,shp,SGDClassifier,f1,0.7341772151898733,0.08
Rain,shp,SGDClassifier,f1,0.782608695652174,0.08
Rain,shp,SGDClassifier,f1,0.7169811320754718,0.08
Rain,shp,SGDClassifier,f1,0.8518518518518519,0.08
Rain,shp,SGDClassifier,balanced_accuracy,0.7777777777777778,0.08
Rain,shp,SGDClassifier,balanced_accuracy,0.9166666666666667,0.08
Rain,shp,SGDClassifier,balanced_accuracy,0.9265873015873016,0.08
Rain,shp,SGDClassifier,balanced_accuracy,0.8154761904761905,0.08
Rain,shp,SGDClassifier,balanced_accuracy,0.8988095238095237,0.08
Rain,shp,SGDClassifier,roc_auc,0.941160372194855,0.08
Rain,shp,SGDClassifier,roc_auc,0.9510125889436235,0.08
Rain,shp,SGDClassifier,roc_auc,0.9611678004535148,0.08
Rain,shp,SGDClassifier,roc_auc,0.9365079365079365,0.08
Rain,shp,SGDClassifier,roc_auc,0.9841269841269842,0.08
Rain,shp,SVC,f1,0.8750000000000001,0.14
Rain,shp,SVC,f1,0.7714285714285715,0.14
Rain,shp,SVC,f1,0.8615384615384616,0.14
Rain,shp,SVC,f1,0.78125,0.14
Rain,shp,SVC,f1,0.9032258064516129,0.14
Rain,shp,SVC,balanced_accuracy,0.9549808429118773,0.14
Rain,shp,SVC,balanced_accuracy,0.9099616858237547,0.14
Rain,shp,SVC,balanced_accuracy,0.9642857142857143,0.14
Rain,shp,SVC,balanced_accuracy,0.9027777777777778,0.14
Rain,shp,SVC,balanced_accuracy,0.9761904761904762,0.14
Rain,shp,SVC,roc_auc,0.9846743295019157,0.14
Rain,shp,SVC,roc_auc,0.9723590585659552,0.14
Rain,shp,SVC,roc_auc,0.9946145124716553,0.14
Rain,shp,SVC,roc_auc,0.9520975056689343,0.14
Rain,shp,SVC,roc_auc,1.0,0.14
Rain,shp,LogisticRegression,f1,0.732394366197183,0.19
Rain,shp,LogisticRegression,f1,0.7222222222222221,0.19
Rain,shp,LogisticRegression,f1,0.7027027027027025,0.19
Rain,shp,LogisticRegression,f1,0.6133333333333333,0.19
Rain,shp,LogisticRegression,f1,0.8115942028985507,0.19
Rain,shp,LogisticRegression,balanced_accuracy,0.884783798576902,0.19
Rain,shp,LogisticRegression,balanced_accuracy,0.8808155446086481,0.19
Rain,shp,LogisticRegression,balanced_accuracy,0.8849206349206349,0.19
Rain,shp,LogisticRegression,balanced_accuracy,0.8154761904761905,0.19
Rain,shp,LogisticRegression,balanced_accuracy,0.9484126984126984,0.19
Rain,shp,LogisticRegression,roc_auc,0.9384236453201971,0.19
Rain,shp,LogisticRegression,roc_auc,0.9537493158182813,0.19
Rain,shp,LogisticRegression,roc_auc,0.9424603174603174,0.19
Rain,shp,LogisticRegression,roc_auc,0.9175170068027211,0.19
Rain,shp,LogisticRegression,roc_auc,0.9832766439909297,0.19
Rain,shp,DecisionTreeClassifier,f1,0.7755102040816326,0.09
Rain,shp,DecisionTreeClassifier,f1,0.6315789473684211,0.09
Rain,shp,DecisionTreeClassifier,f1,0.8070175438596492,0.09
Rain,shp,DecisionTreeClassifier,f1,0.721311475409836,0.09
Rain,shp,DecisionTreeClassifier,f1,0.9285714285714286,0.09
Rain,shp,DecisionTreeClassifier,balanced_accuracy,0.8236179529282978,0.09
Rain,shp,DecisionTreeClassifier,balanced_accuracy,0.7706622879036672,0.09
Rain,shp,DecisionTreeClassifier,balanced_accuracy,0.8869047619047619,0.09
Rain,shp,DecisionTreeClassifier,balanced_accuracy,0.8492063492063492,0.09
Rain,shp,DecisionTreeClassifier,balanced_accuracy,0.9563492063492063,0.09
Rain,shp,DecisionTreeClassifier,roc_auc,0.8236179529282978,0.09
Rain,shp,DecisionTreeClassifier,roc_auc,0.7706622879036672,0.09
Rain,shp,DecisionTreeClassifier,roc_auc,0.8869047619047619,0.09
Rain,shp,DecisionTreeClassifier,roc_auc,0.8492063492063491,0.09
Rain,shp,DecisionTreeClassifier,roc_auc,0.9563492063492064,0.09
Rain,shp,RandomForestClassifier,f1,0.7659574468085107,1.35
Rain,shp,RandomForestClassifier,f1,0.8076923076923076,1.35
Rain,shp,RandomForestClassifier,f1,0.8571428571428571,1.35
Rain,shp,RandomForestClassifier,f1,0.8070175438596492,1.35
Rain,shp,RandomForestClassifier,f1,0.9642857142857143,1.35
Rain,shp,RandomForestClassifier,balanced_accuracy,0.8103448275862069,1.35
